collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
aupp-hroradb-f9exx1, PRD1219183590, mem, pga_aggregate_target                                                            , gv$system_parameter,                   -1,                   -1,         150323855360
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_target                                                                   , gv$system_parameter,                   -1,                   -1,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_max_target                                                               , gv$system_parameter,                   -1,                   -1,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, cpu_count                                                                       , gv$system_parameter,                   -1,                   -1,                   32
aupp-hroradb-f9exx1, PRD1219183590, mem, sga_target                                                                      , gv$system_parameter,                   -1,                   -1,         429496729600
aupp-hroradb-f9exx1, PRD1219183590, mem, sga_target                                                                      , gv$system_parameter,                    0,                    2,         214748364800
aupp-hroradb-f9exx1, PRD1219183590, mem, sga_max_size                                                                    , gv$system_parameter,                    0,                    2,         214748364800
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_target                                                                   , gv$system_parameter,                    0,                    2,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_max_target                                                               , gv$system_parameter,                    0,                    2,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, pga_aggregate_target                                                            , gv$system_parameter,                    0,                    2,          75161927680
aupp-hroradb-f9exx1, PRD1219183590, mem, cpu_count                                                                       , gv$system_parameter,                    0,                    2,                   16
aupp-hroradb-f9exx1, PRD1219183590, mem, pga_aggregate_target                                                            , gv$system_parameter,                    0,                    1,          75161927680
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_max_target                                                               , gv$system_parameter,                    0,                    1,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, memory_target                                                                   , gv$system_parameter,                    0,                    1,                    0
aupp-hroradb-f9exx1, PRD1219183590, mem, sga_max_size                                                                    , gv$system_parameter,                    0,                    1,         214748364800
aupp-hroradb-f9exx1, PRD1219183590, mem, cpu_count                                                                       , gv$system_parameter,                    0,                    1,                   16
aupp-hroradb-f9exx1, PRD1219183590, mem, sga_target                                                                      , gv$system_parameter,                    0,                    1,         214748364800
aupp-hroradb-f9exx1, PRD1219183590, db_size, datafile   , v$datafile   ,                   -1,                   -1,        1659296808960
aupp-hroradb-f9exx1, PRD1219183590, db_size, tempfile   , v$tempfile   ,                   -1,                   -1,          47521464320
aupp-hroradb-f9exx1, PRD1219183590, db_size, redo_log   , v$log        ,                   -1,                   -1,          67108864000
aupp-hroradb-f9exx1, PRD1219183590, db_size, controlfile, v$controlfile,                   -1,                   -1,            260636672
aupp-hroradb-f9exx1, PRD1219183590, db_size, total      , v$           ,                   -1,                   -1,        1774187773952
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_reqs_perc   , dba_hist_sysstat,                    1,                    0,                   93
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_reqs_perc   , dba_hist_sysstat,                    2,                    0,                 90.5
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_reqs_perc   , dba_hist_sysstat,                    1,                    0,                    7
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_reqs_perc   , dba_hist_sysstat,                    2,                    0,                  9.5
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_peak  , dba_hist_sysstat,                    1,                    0,                 5903
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_peak  , dba_hist_sysstat,                    2,                    0,                 5947
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_peak   , dba_hist_sysstat,                    1,                    0,                 4764
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_peak   , dba_hist_sysstat,                    2,                    0,                 5787
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_peak   , dba_hist_sysstat,                    1,                    0,                 1139
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_peak   , dba_hist_sysstat,                    2,                    0,                  868
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_999   , dba_hist_sysstat,                    1,                    0,                 5903
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_999   , dba_hist_sysstat,                    2,                    0,                 5947
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_999    , dba_hist_sysstat,                    1,                    0,                 4764
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_999    , dba_hist_sysstat,                    2,                    0,                 5787
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_999    , dba_hist_sysstat,                    1,                    0,                 1139
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_999    , dba_hist_sysstat,                    2,                    0,                  868
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_99    , dba_hist_sysstat,                    1,                    0,                 4386
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_99    , dba_hist_sysstat,                    2,                    0,                 4816
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_99     , dba_hist_sysstat,                    1,                    0,                 4012
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_99     , dba_hist_sysstat,                    2,                    0,                 4078
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_99     , dba_hist_sysstat,                    1,                    0,                  525
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_99     , dba_hist_sysstat,                    2,                    0,                  797
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_97    , dba_hist_sysstat,                    1,                    0,                 3543
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_97    , dba_hist_sysstat,                    2,                    0,                 4184
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_97     , dba_hist_sysstat,                    1,                    0,                 3232
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_97     , dba_hist_sysstat,                    2,                    0,                 3705
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_97     , dba_hist_sysstat,                    1,                    0,                  436
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_97     , dba_hist_sysstat,                    2,                    0,                  669
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_95    , dba_hist_sysstat,                    1,                    0,                 3214
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_95    , dba_hist_sysstat,                    2,                    0,                 3681
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_95     , dba_hist_sysstat,                    1,                    0,                 3026
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_95     , dba_hist_sysstat,                    2,                    0,                 3377
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_95     , dba_hist_sysstat,                    1,                    0,                  367
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, w_iops_95     , dba_hist_sysstat,                    2,                    0,                  593
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_90    , dba_hist_sysstat,                    1,                    0,                 2816
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, rw_iops_90    , dba_hist_sysstat,                    2,                    0,                 3045
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_90     , dba_hist_sysstat,                    1,                    0,                 2723
aupp-hroradb-f9exx1, PRD1219183590, disk_perf, r_iops_90     , dba_hist_sysstat,                    2,                    0,                 2904
